ID,Pred
2014_1113_1257,0.444034774
2014_1113_1264,0.629735992
2014_1113_1269,0.624842309
2014_1113_1272,0.574336755
2014_1113_1273,0.661073174
2014_1113_1276,0.45187319
2014_1113_1277,0.486666843
2014_1113_1291,0.554984412
2014_1113_1295,0.687811072
2014_1113_1300,0.621144999
2014_1113_1301,0.622535772
2014_1113_1304,0.569071716
2014_1113_1307,0.569025078
2014_1113_1308,0.579856584
2014_1113_1314,0.415104699
2014_1113_1326,0.530420024
2014_1113_1328,0.446930862
2014_1113_1329,0.414725275
2014_1113_1332,0.390197695
2014_1113_1338,0.579504553
2014_1113_1344,0.514071933
2014_1113_1361,0.550703094
2014_1113_1372,0.59170446
2014_1113_1386,0.586672157
2014_1113_1387,0.681074942
2014_1113_1390,0.606238128
2014_1113_1393,0.434574492
2014_1113_1397,0.477071109
2014_1113_1400,0.432764525
2014_1113_1409,0.549448102
2014_1113_1411,0.616633892
2014_1113_1417,0.47001968
2014_1113_1418,0.60413107
2014_1113_1433,0.523588424
2014_1113_1437,0.45118811
2014_1113_1438,0.509567581
2014_1113_1444,0.567872941
2014_1113_1451,0.573215515
2014_1113_1454,0.668450209
2014_1113_1455,0.345084075
2014_1113_1458,0.468087531
2014_1113_1459,0.556973289
2014_1113_1462,0.575864759
2014_1124_1140,0.582668943
2014_1124_1142,0.792392666
2014_1124_1153,0.565474199
2014_1124_1157,0.727030993
2014_1124_1160,0.636655624
2014_1124_1163,0.678058688
2014_1124_1166,0.589090299
2014_1124_1173,0.635104709
2014_1124_1174,0.848542246
2014_1124_1181,0.508866686
2014_1124_1184,0.804127883
2014_1124_1196,0.485858405
2014_1124_1203,0.635832532
2014_1124_1211,0.461816509
2014_1124_1217,0.775972872
2014_1124_1234,0.594682488
2014_1124_1235,0.560212814
2014_1124_1242,0.565248027
2014_1124_1243,0.630645108
2014_1124_1246,0.491062486
2014_1124_1257,0.549996086
2014_1124_1264,0.735697304
2014_1124_1269,0.730803621
2014_1124_1272,0.680298067
2014_1124_1273,0.767034487
2014_1124_1276,0.557834503
2014_1124_1277,0.592628155
2014_1124_1291,0.660945724
2014_1124_1295,0.793772384
2014_1124_1300,0.727106311
2014_1124_1301,0.728497084
2014_1124_1304,0.675033028
2014_1124_1307,0.674986391
2014_1124_1308,0.685817897
2014_1124_1314,0.521066011
2014_1124_1326,0.636381336
2014_1124_1328,0.552892175
2014_1124_1329,0.520686588
2014_1124_1332,0.496159007
2014_1124_1338,0.685465866
2014_1124_1344,0.620033245
2014_1124_1361,0.656664406
2014_1124_1372,0.697665773
2014_1124_1386,0.692633469
2014_1124_1387,0.787036255
2014_1124_1390,0.712199441
2014_1124_1393,0.540535805
2014_1124_1397,0.583032422
2014_1124_1400,0.538725838
2014_1124_1409,0.655409415
2014_1124_1411,0.722595205
2014_1124_1417,0.575980993
2014_1124_1418,0.710092383
2014_1124_1433,0.629549737
2014_1124_1437,0.557149423
2014_1124_1438,0.615528893
2014_1124_1444,0.673834253
2014_1124_1451,0.679176828
2014_1124_1454,0.774411522
2014_1124_1455,0.451045388
2014_1124_1458,0.574048844
2014_1124_1459,0.662934602
2014_1124_1462,0.681826071
2014_1140_1142,0.678632219
2014_1140_1153,0.451713752
2014_1140_1157,0.613270546
2014_1140_1160,0.522895177
2014_1140_1163,0.564298241
2014_1140_1166,0.475329852
2014_1140_1173,0.521344262
2014_1140_1174,0.7347818
2014_1140_1181,0.395106239
2014_1140_1184,0.690367436
2014_1140_1196,0.372097958
2014_1140_1203,0.522072086
2014_1140_1211,0.348056063
2014_1140_1217,0.662212426
2014_1140_1234,0.480922042
2014_1140_1235,0.446452368
2014_1140_1242,0.45148758
2014_1140_1243,0.516884662
2014_1140_1246,0.37730204
2014_1140_1257,0.43623564
2014_1140_1264,0.621936858
2014_1140_1269,0.617043174
2014_1140_1272,0.566537621
2014_1140_1273,0.65327404
2014_1140_1276,0.444074056
2014_1140_1277,0.478867708
2014_1140_1291,0.547185277
2014_1140_1295,0.680011937
2014_1140_1300,0.613345864
2014_1140_1301,0.614736638
2014_1140_1304,0.561272582
2014_1140_1307,0.561225944
2014_1140_1308,0.57205745
2014_1140_1314,0.407305565
2014_1140_1326,0.522620889
2014_1140_1328,0.439131728
2014_1140_1329,0.406926141
2014_1140_1332,0.382398561
2014_1140_1338,0.571705419
2014_1140_1344,0.506272799
2014_1140_1361,0.54290396
2014_1140_1372,0.583905326
2014_1140_1386,0.578873023
2014_1140_1387,0.673275808
2014_1140_1390,0.598438994
2014_1140_1393,0.426775358
2014_1140_1397,0.469271975
2014_1140_1400,0.424965391
2014_1140_1409,0.541648968
2014_1140_1411,0.608834758
2014_1140_1417,0.462220546
2014_1140_1418,0.596331936
2014_1140_1433,0.51578929
2014_1140_1437,0.443388976
2014_1140_1438,0.501768446
2014_1140_1444,0.560073807
2014_1140_1451,0.565416381
2014_1140_1454,0.660651075
2014_1140_1455,0.337284941
2014_1140_1458,0.460288397
2014_1140_1459,0.549174155
2014_1140_1462,0.568065625
2014_1142_1153,0.400834458
2014_1142_1157,0.562391252
2014_1142_1160,0.472015883
2014_1142_1163,0.513418947
2014_1142_1166,0.424450558
2014_1142_1173,0.470464968
2014_1142_1174,0.683902505
2014_1142_1181,0.344226944
2014_1142_1184,0.639488141
2014_1142_1196,0.321218663
2014_1142_1203,0.471192791
2014_1142_1211,0.297176768
2014_1142_1217,0.611333131
2014_1142_1234,0.430042747
2014_1142_1235,0.395573073
2014_1142_1242,0.400608286
2014_1142_1243,0.466005367
2014_1142_1246,0.326422745
2014_1142_1257,0.385356345
2014_1142_1264,0.571057563
2014_1142_1269,0.56616388
2014_1142_1272,0.515658326
2014_1142_1273,0.602394746
2014_1142_1276,0.393194762
2014_1142_1277,0.427988414
2014_1142_1291,0.496305983
2014_1142_1295,0.629132643
2014_1142_1300,0.56246657
2014_1142_1301,0.563857343
2014_1142_1304,0.510393287
2014_1142_1307,0.51034665
2014_1142_1308,0.521178156
2014_1142_1314,0.35642627
2014_1142_1326,0.471741595
2014_1142_1328,0.388252434
2014_1142_1329,0.356046847
2014_1142_1332,0.331519266
2014_1142_1338,0.520826125
2014_1142_1344,0.455393504
2014_1142_1361,0.492024665
2014_1142_1372,0.533026032
2014_1142_1386,0.527993728
2014_1142_1387,0.622396514
2014_1142_1390,0.5475597
2014_1142_1393,0.375896064
2014_1142_1397,0.418392681
2014_1142_1400,0.374086097
2014_1142_1409,0.490769673
2014_1142_1411,0.557955464
2014_1142_1417,0.411341251
2014_1142_1418,0.545452642
2014_1142_1433,0.464909996
2014_1142_1437,0.392509682
2014_1142_1438,0.450889152
2014_1142_1444,0.509194512
2014_1142_1451,0.514537087
2014_1142_1454,0.60977178
2014_1142_1455,0.286405646
2014_1142_1458,0.409409102
2014_1142_1459,0.498294861
2014_1142_1462,0.51718633
2014_1153_1157,0.74148311
2014_1153_1160,0.651107741
2014_1153_1163,0.692510805
2014_1153_1166,0.603542415
2014_1153_1173,0.649556826
2014_1153_1174,0.862994363
2014_1153_1181,0.523318802
2014_1153_1184,0.818579999
2014_1153_1196,0.500310521
2014_1153_1203,0.650284649
2014_1153_1211,0.476268626
2014_1153_1217,0.790424989
2014_1153_1234,0.609134605
2014_1153_1235,0.574664931
2014_1153_1242,0.579700144
2014_1153_1243,0.645097225
2014_1153_1246,0.505514603
2014_1153_1257,0.564448203
2014_1153_1264,0.750149421
2014_1153_1269,0.745255738
2014_1153_1272,0.694750184
2014_1153_1273,0.781486604
2014_1153_1276,0.57228662
2014_1153_1277,0.607080272
2014_1153_1291,0.675397841
2014_1153_1295,0.808224501
2014_1153_1300,0.741558428
2014_1153_1301,0.742949201
2014_1153_1304,0.689485145
2014_1153_1307,0.689438508
2014_1153_1308,0.700270014
2014_1153_1314,0.535518128
2014_1153_1326,0.650833453
2014_1153_1328,0.567344291
2014_1153_1329,0.535138704
2014_1153_1332,0.510611124
2014_1153_1338,0.699917982
2014_1153_1344,0.634485362
2014_1153_1361,0.671116523
2014_1153_1372,0.71211789
2014_1153_1386,0.707085586
2014_1153_1387,0.801488372
2014_1153_1390,0.726651558
2014_1153_1393,0.554987921
2014_1153_1397,0.597484539
2014_1153_1400,0.553177955
2014_1153_1409,0.669861531
2014_1153_1411,0.737047322
2014_1153_1417,0.590433109
2014_1153_1418,0.7245445
2014_1153_1433,0.644001854
2014_1153_1437,0.57160154
2014_1153_1438,0.62998101
2014_1153_1444,0.68828637
2014_1153_1451,0.693628945
2014_1153_1454,0.788863638
2014_1153_1455,0.465497504
2014_1153_1458,0.58850096
2014_1153_1459,0.677386719
2014_1153_1462,0.696278188
2014_1157_1160,0.446200315
2014_1157_1163,0.487603379
2014_1157_1166,0.39863499
2014_1157_1173,0.4446494
2014_1157_1174,0.658086937
2014_1157_1181,0.318411377
2014_1157_1184,0.613672574
2014_1157_1196,0.295403096
2014_1157_1203,0.445377223
2014_1157_1211,0.2713612
2014_1157_1217,0.585517563
2014_1157_1234,0.404227179
2014_1157_1235,0.369757505
2014_1157_1242,0.374792718
2014_1157_1243,0.440189799
2014_1157_1246,0.300607178
2014_1157_1257,0.359540777
2014_1157_1264,0.545241995
2014_1157_1269,0.540348312
2014_1157_1272,0.489842758
2014_1157_1273,0.576579178
2014_1157_1276,0.367379194
2014_1157_1277,0.402172846
2014_1157_1291,0.470490415
2014_1157_1295,0.603317075
2014_1157_1300,0.536651002
2014_1157_1301,0.538041775
2014_1157_1304,0.484577719
2014_1157_1307,0.484531082
2014_1157_1308,0.495362588
2014_1157_1314,0.330610702
2014_1157_1326,0.445926027
2014_1157_1328,0.362436866
2014_1157_1329,0.330231279
2014_1157_1332,0.305703698
2014_1157_1338,0.495010557
2014_1157_1344,0.429577936
2014_1157_1361,0.466209097
2014_1157_1372,0.507210464
2014_1157_1386,0.50217816
2014_1157_1387,0.596580946
2014_1157_1390,0.521744132
2014_1157_1393,0.350080496
2014_1157_1397,0.392577113
2014_1157_1400,0.348270529
2014_1157_1409,0.464954106
2014_1157_1411,0.532139896
2014_1157_1417,0.385525684
2014_1157_1418,0.519637074
2014_1157_1433,0.439094428
2014_1157_1437,0.366694114
2014_1157_1438,0.425073584
2014_1157_1444,0.483378944
2014_1157_1451,0.488721519
2014_1157_1454,0.583956213
2014_1157_1455,0.260590079
2014_1157_1458,0.383593535
2014_1157_1459,0.472479293
2014_1157_1462,0.491370762
2014_1160_1163,0.57113247
2014_1160_1166,0.482164081
2014_1160_1173,0.528178492
2014_1160_1174,0.741616029
2014_1160_1181,0.401940468
2014_1160_1184,0.697201665
2014_1160_1196,0.378932187
2014_1160_1203,0.528906315
2014_1160_1211,0.354890292
2014_1160_1217,0.669046655
2014_1160_1234,0.487756271
2014_1160_1235,0.453286597
2014_1160_1242,0.458321809
2014_1160_1243,0.523718891
2014_1160_1246,0.384136269
2014_1160_1257,0.443069869
2014_1160_1264,0.628771087
2014_1160_1269,0.623877403
2014_1160_1272,0.57337185
2014_1160_1273,0.660108269
2014_1160_1276,0.450908285
2014_1160_1277,0.485701937
2014_1160_1291,0.554019506
2014_1160_1295,0.686846166
2014_1160_1300,0.620180093
2014_1160_1301,0.621570867
2014_1160_1304,0.568106811
2014_1160_1307,0.568060173
2014_1160_1308,0.578891679
2014_1160_1314,0.414139794
2014_1160_1326,0.529455119
2014_1160_1328,0.445965957
2014_1160_1329,0.41376037
2014_1160_1332,0.38923279
2014_1160_1338,0.578539648
2014_1160_1344,0.513107028
2014_1160_1361,0.549738189
2014_1160_1372,0.590739555
2014_1160_1386,0.585707252
2014_1160_1387,0.680110037
2014_1160_1390,0.605273223
2014_1160_1393,0.433609587
2014_1160_1397,0.476106204
2014_1160_1400,0.43179962
2014_1160_1409,0.548483197
2014_1160_1411,0.615668987
2014_1160_1417,0.469054775
2014_1160_1418,0.603166165
2014_1160_1433,0.522623519
2014_1160_1437,0.450223205
2014_1160_1438,0.508602675
2014_1160_1444,0.566908036
2014_1160_1451,0.57225061
2014_1160_1454,0.667485304
2014_1160_1455,0.34411917
2014_1160_1458,0.467122626
2014_1160_1459,0.556008384
2014_1160_1462,0.574899854
2014_1163_1166,0.497417224
2014_1163_1173,0.543431634
2014_1163_1174,0.756869171
2014_1163_1181,0.417193611
2014_1163_1184,0.712454808
2014_1163_1196,0.39418533
2014_1163_1203,0.544159457
2014_1163_1211,0.370143435
2014_1163_1217,0.684299797
2014_1163_1234,0.503009413
2014_1163_1235,0.46853974
2014_1163_1242,0.473574952
2014_1163_1243,0.538972034
2014_1163_1246,0.399389412
2014_1163_1257,0.458323012
2014_1163_1264,0.64402423
2014_1163_1269,0.639130546
2014_1163_1272,0.588624993
2014_1163_1273,0.675361412
2014_1163_1276,0.466161428
2014_1163_1277,0.50095508
2014_1163_1291,0.569272649
2014_1163_1295,0.702099309
2014_1163_1300,0.635433236
2014_1163_1301,0.63682401
2014_1163_1304,0.583359954
2014_1163_1307,0.583313316
2014_1163_1308,0.594144822
2014_1163_1314,0.429392937
2014_1163_1326,0.544708261
2014_1163_1328,0.4612191
2014_1163_1329,0.429013513
2014_1163_1332,0.404485932
2014_1163_1338,0.593792791
2014_1163_1344,0.528360171
2014_1163_1361,0.564991332
2014_1163_1372,0.605992698
2014_1163_1386,0.600960395
2014_1163_1387,0.69536318
2014_1163_1390,0.620526366
2014_1163_1393,0.44886273
2014_1163_1397,0.491359347
2014_1163_1400,0.447052763
2014_1163_1409,0.56373634
2014_1163_1411,0.63092213
2014_1163_1417,0.484307918
2014_1163_1418,0.618419308
2014_1163_1433,0.537876662
2014_1163_1437,0.465476348
2014_1163_1438,0.523855818
2014_1163_1444,0.582161179
2014_1163_1451,0.587503753
2014_1163_1454,0.682738447
2014_1163_1455,0.359372313
2014_1163_1458,0.482375769
2014_1163_1459,0.571261527
2014_1163_1462,0.590152996
2014_1166_1173,0.67382903
2014_1166_1174,0.887266567
2014_1166_1181,0.547591007
2014_1166_1184,0.842852203
2014_1166_1196,0.524582726
2014_1166_1203,0.674556853
2014_1166_1211,0.50054083
2014_1166_1217,0.814697193
2014_1166_1234,0.633406809
2014_1166_1235,0.598937135
2014_1166_1242,0.603972348
2014_1166_1243,0.669369429
2014_1166_1246,0.529786807
2014_1166_1257,0.588720407
2014_1166_1264,0.774421625
2014_1166_1269,0.769527942
2014_1166_1272,0.719022388
2014_1166_1273,0.805758808
2014_1166_1276,0.596558824
2014_1166_1277,0.631352476
2014_1166_1291,0.699670045
2014_1166_1295,0.832496705
2014_1166_1300,0.765830632
2014_1166_1301,0.767221405
2014_1166_1304,0.713757349
2014_1166_1307,0.713710712
2014_1166_1308,0.724542218
2014_1166_1314,0.559790332
2014_1166_1326,0.675105657
2014_1166_1328,0.591616496
2014_1166_1329,0.559410909
2014_1166_1332,0.534883328
2014_1166_1338,0.724190187
2014_1166_1344,0.658757566
2014_1166_1361,0.695388727
2014_1166_1372,0.736390094
2014_1166_1386,0.73135779
2014_1166_1387,0.825760576
2014_1166_1390,0.750923762
2014_1166_1393,0.579260126
2014_1166_1397,0.621756743
2014_1166_1400,0.577450159
2014_1166_1409,0.694133736
2014_1166_1411,0.761319526
2014_1166_1417,0.614705313
2014_1166_1418,0.748816704
2014_1166_1433,0.668274058
2014_1166_1437,0.595873744
2014_1166_1438,0.654253214
2014_1166_1444,0.712558574
2014_1166_1451,0.717901149
2014_1166_1454,0.813135843
2014_1166_1455,0.489769708
2014_1166_1458,0.612773165
2014_1166_1459,0.701658923
2014_1166_1462,0.720550392
2014_1173_1174,0.765551013
2014_1173_1181,0.425875452
2014_1173_1184,0.721136649
2014_1173_1196,0.402867171
2014_1173_1203,0.552841299
2014_1173_1211,0.378825276
2014_1173_1217,0.692981639
2014_1173_1234,0.511691255
2014_1173_1235,0.477221581
2014_1173_1242,0.482256793
2014_1173_1243,0.547653875
2014_1173_1246,0.408071253
2014_1173_1257,0.467004853
2014_1173_1264,0.652706071
2014_1173_1269,0.647812388
2014_1173_1272,0.597306834
2014_1173_1273,0.684043253
2014_1173_1276,0.474843269
2014_1173_1277,0.509636922
2014_1173_1291,0.577954491
2014_1173_1295,0.710781151
2014_1173_1300,0.644115078
2014_1173_1301,0.645505851
2014_1173_1304,0.592041795
2014_1173_1307,0.591995157
2014_1173_1308,0.602826663
2014_1173_1314,0.438074778
2014_1173_1326,0.553390103
2014_1173_1328,0.469900941
2014_1173_1329,0.437695354
2014_1173_1332,0.413167774
2014_1173_1338,0.602474632
2014_1173_1344,0.537042012
2014_1173_1361,0.573673173
2014_1173_1372,0.614674539
2014_1173_1386,0.609642236
2014_1173_1387,0.704045022
2014_1173_1390,0.629208207
2014_1173_1393,0.457544571
2014_1173_1397,0.500041188
2014_1173_1400,0.455734604
2014_1173_1409,0.572418181
2014_1173_1411,0.639603972
2014_1173_1417,0.492989759
2014_1173_1418,0.627101149
2014_1173_1433,0.546558504
2014_1173_1437,0.474158189
2014_1173_1438,0.53253766
2014_1173_1444,0.59084302
2014_1173_1451,0.596185595
2014_1173_1454,0.691420288
2014_1173_1455,0.368054154
2014_1173_1458,0.49105761
2014_1173_1459,0.579943368
2014_1173_1462,0.598834838
2014_1174_1181,0.365774553
2014_1174_1184,0.66103575
2014_1174_1196,0.342766272
2014_1174_1203,0.4927404
2014_1174_1211,0.318724377
2014_1174_1217,0.63288074
2014_1174_1234,0.451590356
2014_1174_1235,0.417120682
2014_1174_1242,0.422155894
2014_1174_1243,0.487552976
2014_1174_1246,0.347970354
2014_1174_1257,0.406903954
2014_1174_1264,0.592605172
2014_1174_1269,0.587711488
2014_1174_1272,0.537205935
2014_1174_1273,0.623942354
2014_1174_1276,0.41474237
2014_1174_1277,0.449536022
2014_1174_1291,0.517853591
2014_1174_1295,0.650680251
2014_1174_1300,0.584014178
2014_1174_1301,0.585404952
2014_1174_1304,0.531940896
2014_1174_1307,0.531894258
2014_1174_1308,0.542725764
2014_1174_1314,0.377973879
2014_1174_1326,0.493289203
2014_1174_1328,0.409800042
2014_1174_1329,0.377594455
2014_1174_1332,0.353066874
2014_1174_1338,0.542373733
2014_1174_1344,0.476941113
2014_1174_1361,0.513572274
2014_1174_1372,0.55457364
2014_1174_1386,0.549541337
2014_1174_1387,0.643944122
2014_1174_1390,0.569107308
2014_1174_1393,0.397443672
2014_1174_1397,0.439940289
2014_1174_1400,0.395633705
2014_1174_1409,0.512317282
2014_1174_1411,0.579503072
2014_1174_1417,0.43288886
2014_1174_1418,0.56700025
2014_1174_1433,0.486457604
2014_1174_1437,0.41405729
2014_1174_1438,0.47243676
2014_1174_1444,0.530742121
2014_1174_1451,0.536084695
2014_1174_1454,0.631319389
2014_1174_1455,0.307953255
2014_1174_1458,0.430956711
2014_1174_1459,0.519842469
2014_1174_1462,0.538733938
2014_1181_1184,0.773880028
2014_1181_1196,0.45561055
2014_1181_1203,0.605584678
2014_1181_1211,0.431568655
2014_1181_1217,0.745725018
2014_1181_1234,0.564434634
2014_1181_1235,0.52996496
2014_1181_1242,0.535000172
2014_1181_1243,0.600397254
2014_1181_1246,0.460814632
2014_1181_1257,0.519748232
2014_1181_1264,0.70544945
2014_1181_1269,0.700555767
2014_1181_1272,0.650050213
2014_1181_1273,0.736786632
2014_1181_1276,0.527586648
2014_1181_1277,0.562380301
2014_1181_1291,0.63069787
2014_1181_1295,0.76352453
2014_1181_1300,0.696858457
2014_1181_1301,0.69824923
2014_1181_1304,0.644785174
2014_1181_1307,0.644738537
2014_1181_1308,0.655570042
2014_1181_1314,0.490818157
2014_1181_1326,0.606133482
2014_1181_1328,0.52264432
2014_1181_1329,0.490438733
2014_1181_1332,0.465911153
2014_1181_1338,0.655218011
2014_1181_1344,0.589785391
2014_1181_1361,0.626416552
2014_1181_1372,0.667417918
2014_1181_1386,0.662385615
2014_1181_1387,0.756788401
2014_1181_1390,0.681951586
2014_1181_1393,0.51028795
2014_1181_1397,0.552784567
2014_1181_1400,0.508477983
2014_1181_1409,0.62516156
2014_1181_1411,0.692347351
2014_1181_1417,0.545733138
2014_1181_1418,0.679844528
2014_1181_1433,0.599301883
2014_1181_1437,0.526901568
2014_1181_1438,0.585281039
2014_1181_1444,0.643586399
2014_1181_1451,0.648928974
2014_1181_1454,0.744163667
2014_1181_1455,0.420797533
2014_1181_1458,0.543800989
2014_1181_1459,0.632686747
2014_1181_1462,0.651578217
2014_1184_1196,0.252185009
2014_1184_1203,0.402159137
2014_1184_1211,0.228143114
2014_1184_1217,0.542299477
2014_1184_1234,0.361009093
2014_1184_1235,0.326539419
2014_1184_1242,0.331574631
2014_1184_1243,0.396971713
2014_1184_1246,0.257389091
2014_1184_1257,0.316322691
2014_1184_1264,0.502023909
2014_1184_1269,0.497130226
2014_1184_1272,0.446624672
2014_1184_1273,0.533361091
2014_1184_1276,0.324161107
2014_1184_1277,0.35895476
2014_1184_1291,0.427272329
2014_1184_1295,0.560098989
2014_1184_1300,0.493432916
2014_1184_1301,0.494823689
2014_1184_1304,0.441359633
2014_1184_1307,0.441312995
2014_1184_1308,0.452144501
2014_1184_1314,0.287392616
2014_1184_1326,0.402707941
2014_1184_1328,0.319218779
2014_1184_1329,0.287013192
2014_1184_1332,0.262485612
2014_1184_1338,0.45179247
2014_1184_1344,0.38635985
2014_1184_1361,0.422991011
2014_1184_1372,0.463992377
