ID,Pred
2018_1112_1139,0.313086708
2018_1112_1153,0.307253823
2018_1112_1155,0.356362354
2018_1112_1158,0.490567947
2018_1112_1166,0.344346253
2018_1112_1168,0.544460376
2018_1112_1172,0.405451363
2018_1112_1181,0.3238058
2018_1112_1196,0.305108844
2018_1112_1199,0.277338139
2018_1112_1209,0.409906251
2018_1112_1211,0.232146847
2018_1112_1222,0.275620844
2018_1112_1233,0.578761985
2018_1112_1242,0.432346004
2018_1112_1243,0.357596362
2018_1112_1246,0.280861019
2018_1112_1252,0.463234933
2018_1112_1254,0.342460273
2018_1112_1260,0.429735854
2018_1112_1267,0.579949276
2018_1112_1274,0.355404943
2018_1112_1276,0.393338329
2018_1112_1277,0.321052547
2018_1112_1281,0.252446312
2018_1112_1285,0.324487236
2018_1112_1293,0.337170527
2018_1112_1300,0.686551269
2018_1112_1301,0.328276238
2018_1112_1305,0.376713489
2018_1112_1308,0.349526255
2018_1112_1314,0.525179484
2018_1112_1326,0.207188425
2018_1112_1328,0.376871345
2018_1112_1335,0.466915981
2018_1112_1344,0.43588001
2018_1112_1345,0.246109441
2018_1112_1347,0.540193801
2018_1112_1348,0.431435607
2018_1112_1355,0.470581274
2018_1112_1361,0.385132094
2018_1112_1371,0.344148391
2018_1112_1372,0.380369406
2018_1112_1382,0.457163916
2018_1112_1393,0.399705714
2018_1112_1395,0.453790928
2018_1112_1397,0.463564002
2018_1112_1400,0.223582349
2018_1112_1401,0.342618048
2018_1112_1403,0.202906904
2018_1112_1411,0.460840629
2018_1112_1417,0.389701268
2018_1112_1420,0.515671795
2018_1112_1422,0.361780746
2018_1112_1437,0.474506732
2018_1112_1438,0.435351452
2018_1112_1439,0.24817339
2018_1112_1452,0.305848949
2018_1112_1455,0.394837081
2018_1112_1460,0.477679953
2018_1112_1462,0.361431624
2018_1113_1116,0.427706556
2018_1113_1120,0.375848567
2018_1113_1137,0.297720792
2018_1113_1138,0.4591247
2018_1113_1139,0.356679675
2018_1113_1153,0.350846791
2018_1113_1155,0.399955322
2018_1113_1158,0.534160915
2018_1113_1166,0.387939221
2018_1113_1168,0.588053343
2018_1113_1172,0.44904433
2018_1113_1181,0.367398767
2018_1113_1196,0.348701812
2018_1113_1199,0.320931107
2018_1113_1209,0.453499219
2018_1113_1211,0.275739815
2018_1113_1222,0.319213812
2018_1113_1233,0.622354952
2018_1113_1242,0.475938971
2018_1113_1243,0.40118933
2018_1113_1246,0.324453986
2018_1113_1252,0.5068279
2018_1113_1254,0.38605324
2018_1113_1260,0.473328821
2018_1113_1267,0.623542244
2018_1113_1274,0.398997911
2018_1113_1276,0.436931296
2018_1113_1277,0.364645515
2018_1113_1281,0.29603928
2018_1113_1285,0.368080203
2018_1113_1293,0.380763495
2018_1113_1300,0.730144236
2018_1113_1301,0.371869206
2018_1113_1305,0.420306456
2018_1113_1308,0.393119223
2018_1113_1314,0.568772451
2018_1113_1326,0.250781392
2018_1113_1328,0.420464313
2018_1113_1335,0.510508948
2018_1113_1344,0.479472978
2018_1113_1345,0.289702409
2018_1113_1347,0.583786769
2018_1113_1348,0.475028575
2018_1113_1355,0.514174241
2018_1113_1361,0.428725062
2018_1113_1371,0.387741359
2018_1113_1372,0.423962373
2018_1113_1382,0.500756883
2018_1113_1393,0.443298682
2018_1113_1395,0.497383895
2018_1113_1397,0.50715697
2018_1113_1400,0.267175317
2018_1113_1401,0.386211015
2018_1113_1403,0.246499872
2018_1113_1411,0.504433597
2018_1113_1417,0.433294236
2018_1113_1420,0.559264762
2018_1113_1422,0.405373713
2018_1113_1437,0.518099699
2018_1113_1438,0.47894442
2018_1113_1439,0.291766357
2018_1113_1452,0.349441916
2018_1113_1455,0.438430049
2018_1113_1460,0.52127292
2018_1113_1462,0.405024592
2018_1116_1120,0.497937861
2018_1116_1137,0.419810087
2018_1116_1138,0.581213994
2018_1116_1139,0.47876897
2018_1116_1153,0.472936086
2018_1116_1155,0.522044617
2018_1116_1158,0.65625021
2018_1116_1166,0.510028516
2018_1116_1168,0.710142638
2018_1116_1172,0.571133625
2018_1116_1181,0.489488062
2018_1116_1196,0.470791107
2018_1116_1199,0.443020402
2018_1116_1209,0.575588514
2018_1116_1211,0.39782911
2018_1116_1222,0.441303107
2018_1116_1233,0.744444247
2018_1116_1242,0.598028266
2018_1116_1243,0.523278625
2018_1116_1246,0.446543281
2018_1116_1252,0.628917195
2018_1116_1254,0.508142535
2018_1116_1260,0.595418116
2018_1116_1267,0.745631539
2018_1116_1274,0.521087206
2018_1116_1276,0.559020591
2018_1116_1277,0.48673481
2018_1116_1281,0.418128575
2018_1116_1285,0.490169498
2018_1116_1293,0.502852789
2018_1116_1300,0.852233531
2018_1116_1301,0.4939585
2018_1116_1305,0.542395751
2018_1116_1308,0.515208517
2018_1116_1314,0.690861746
2018_1116_1326,0.372870687
2018_1116_1328,0.542553607
2018_1116_1335,0.632598243
2018_1116_1344,0.601562272
2018_1116_1345,0.411791704
2018_1116_1347,0.705876064
2018_1116_1348,0.59711787
2018_1116_1355,0.636263536
2018_1116_1361,0.550814357
2018_1116_1371,0.509830654
2018_1116_1372,0.546051668
2018_1116_1382,0.622846178
2018_1116_1393,0.565387977
2018_1116_1395,0.61947319
2018_1116_1397,0.629246265
2018_1116_1400,0.389264612
2018_1116_1401,0.50830031
2018_1116_1403,0.368589167
2018_1116_1411,0.626522892
2018_1116_1417,0.555383531
2018_1116_1420,0.681354057
2018_1116_1422,0.527463008
2018_1116_1437,0.640188994
2018_1116_1438,0.601033715
2018_1116_1439,0.413855652
2018_1116_1452,0.471531211
2018_1116_1455,0.560519344
2018_1116_1460,0.643362215
2018_1116_1462,0.527113886
2018_1120_1137,0.375807242
2018_1120_1138,0.537211149
2018_1120_1139,0.434766125
2018_1120_1153,0.428933241
2018_1120_1155,0.478041771
2018_1120_1158,0.612247365
2018_1120_1166,0.46602567
2018_1120_1168,0.666139793
2018_1120_1172,0.52713078
2018_1120_1181,0.445485217
2018_1120_1196,0.426788261
2018_1120_1199,0.399017556
2018_1120_1209,0.531585668
2018_1120_1211,0.353826265
2018_1120_1222,0.397300261
2018_1120_1233,0.700441402
2018_1120_1242,0.554025421
2018_1120_1243,0.479275779
2018_1120_1246,0.402540436
2018_1120_1252,0.58491435
2018_1120_1254,0.46413969
2018_1120_1260,0.551415271
2018_1120_1267,0.701628693
2018_1120_1274,0.47708436
2018_1120_1276,0.515017746
2018_1120_1277,0.442731964
2018_1120_1281,0.374125729
2018_1120_1285,0.446166653
2018_1120_1293,0.458849944
2018_1120_1300,0.808230686
2018_1120_1301,0.449955655
2018_1120_1305,0.498392906
2018_1120_1308,0.471205672
2018_1120_1314,0.646858901
2018_1120_1326,0.328867842
2018_1120_1328,0.498550762
2018_1120_1335,0.588595398
2018_1120_1344,0.557559427
2018_1120_1345,0.367788858
2018_1120_1347,0.661873219
2018_1120_1348,0.553115024
2018_1120_1355,0.592260691
2018_1120_1361,0.506811512
2018_1120_1371,0.465827809
2018_1120_1372,0.502048823
2018_1120_1382,0.578843333
2018_1120_1393,0.521385131
2018_1120_1395,0.575470345
2018_1120_1397,0.58524342
2018_1120_1400,0.345261766
2018_1120_1401,0.464297465
2018_1120_1403,0.324586321
2018_1120_1411,0.582520046
2018_1120_1417,0.511380685
2018_1120_1420,0.637351212
2018_1120_1422,0.483460163
2018_1120_1437,0.596186149
2018_1120_1438,0.557030869
2018_1120_1439,0.369852807
2018_1120_1452,0.427528366
2018_1120_1455,0.516516498
2018_1120_1460,0.59935937
2018_1120_1462,0.483111041
2018_1137_1138,0.328008036
2018_1137_1139,0.225563012
2018_1137_1153,0.219730127
2018_1137_1155,0.268838658
2018_1137_1158,0.403044251
2018_1137_1166,0.256822557
2018_1137_1168,0.45693668
2018_1137_1172,0.317927667
2018_1137_1181,0.236282103
2018_1137_1196,0.217585148
2018_1137_1199,0.189814443
2018_1137_1209,0.322382555
2018_1137_1211,0.144623151
2018_1137_1222,0.188097148
2018_1137_1233,0.491238289
2018_1137_1242,0.344822308
2018_1137_1243,0.270072666
2018_1137_1246,0.193337322
2018_1137_1252,0.375711236
2018_1137_1254,0.254936577
2018_1137_1260,0.342212158
2018_1137_1267,0.49242558
2018_1137_1274,0.267881247
2018_1137_1276,0.305814632
2018_1137_1277,0.233528851
2018_1137_1281,0.164922616
2018_1137_1285,0.236963539
2018_1137_1293,0.249646831
2018_1137_1300,0.599027573
2018_1137_1301,0.240752542
2018_1137_1305,0.289189793
2018_1137_1308,0.262002559
2018_1137_1314,0.437655788
2018_1137_1326,0.119664728
2018_1137_1328,0.289347649
2018_1137_1335,0.379392285
2018_1137_1344,0.348356314
2018_1137_1345,0.158585745
2018_1137_1347,0.452670105
2018_1137_1348,0.343911911
2018_1137_1355,0.383057578
2018_1137_1361,0.297608398
2018_1137_1371,0.256624695
2018_1137_1372,0.29284571
2018_1137_1382,0.36964022
2018_1137_1393,0.312182018
2018_1137_1395,0.366267231
2018_1137_1397,0.376040306
2018_1137_1400,0.136058653
2018_1137_1401,0.255094352
2018_1137_1403,0.115383208
2018_1137_1411,0.373316933
2018_1137_1417,0.302177572
2018_1137_1420,0.428148098
2018_1137_1422,0.27425705
2018_1137_1437,0.386983036
2018_1137_1438,0.347827756
2018_1137_1439,0.160649693
2018_1137_1452,0.218325252
2018_1137_1455,0.307313385
2018_1137_1460,0.390156256
2018_1137_1462,0.273907928
2018_1138_1139,0.34307472
2018_1138_1153,0.337241836
2018_1138_1155,0.386350367
2018_1138_1158,0.52055596
2018_1138_1166,0.374334266
2018_1138_1168,0.574448389
2018_1138_1172,0.435439375
2018_1138_1181,0.353793812
2018_1138_1196,0.335096857
2018_1138_1199,0.307326152
2018_1138_1209,0.439894264
2018_1138_1211,0.26213486
2018_1138_1222,0.305608857
2018_1138_1233,0.608749997
2018_1138_1242,0.462334016
2018_1138_1243,0.387584375
2018_1138_1246,0.310849031
2018_1138_1252,0.493222945
2018_1138_1254,0.372448285
2018_1138_1260,0.459723866
2018_1138_1267,0.609937289
2018_1138_1274,0.385392956
2018_1138_1276,0.423326341
2018_1138_1277,0.35104056
2018_1138_1281,0.282434325
2018_1138_1285,0.354475248
2018_1138_1293,0.36715854
2018_1138_1300,0.716539281
2018_1138_1301,0.358264251
2018_1138_1305,0.406701502
2018_1138_1308,0.379514268
2018_1138_1314,0.555167496
2018_1138_1326,0.237176437
2018_1138_1328,0.406859358
2018_1138_1335,0.496903993
2018_1138_1344,0.465868023
2018_1138_1345,0.276097454
2018_1138_1347,0.570181814
2018_1138_1348,0.46142362
2018_1138_1355,0.500569287
2018_1138_1361,0.415120107
2018_1138_1371,0.374136404
2018_1138_1372,0.410357418
2018_1138_1382,0.487151928
2018_1138_1393,0.429693727
2018_1138_1395,0.48377894
2018_1138_1397,0.493552015
2018_1138_1400,0.253570362
2018_1138_1401,0.37260606
2018_1138_1403,0.232894917
2018_1138_1411,0.490828642
2018_1138_1417,0.419689281
2018_1138_1420,0.545659807
2018_1138_1422,0.391768758
2018_1138_1437,0.504494744
2018_1138_1438,0.465339465
2018_1138_1439,0.278161402
2018_1138_1452,0.335836961
2018_1138_1455,0.424825094
2018_1138_1460,0.507667965
2018_1138_1462,0.391419637
2018_1139_1153,0.378641484
2018_1139_1155,0.427750015
2018_1139_1158,0.561955608
2018_1139_1166,0.415733914
2018_1139_1168,0.615848037
2018_1139_1172,0.476839023
2018_1139_1181,0.39519346
2018_1139_1196,0.376496505
2018_1139_1199,0.3487258
2018_1139_1209,0.481293912
2018_1139_1211,0.303534508
2018_1139_1222,0.347008505
2018_1139_1233,0.650149646
2018_1139_1242,0.503733665
2018_1139_1243,0.428984023
2018_1139_1246,0.352248679
2018_1139_1252,0.534622593
2018_1139_1254,0.413847933
2018_1139_1260,0.501123514
2018_1139_1267,0.651336937
2018_1139_1274,0.426792604
2018_1139_1276,0.464725989
2018_1139_1277,0.392440208
2018_1139_1281,0.323833973
2018_1139_1285,0.395874896
2018_1139_1293,0.408558188
2018_1139_1300,0.757938929
2018_1139_1301,0.399663899
2018_1139_1305,0.44810115
2018_1139_1308,0.420913916
2018_1139_1314,0.596567144
2018_1139_1326,0.278576085
2018_1139_1328,0.448259006
2018_1139_1335,0.538303642
2018_1139_1344,0.507267671
2018_1139_1345,0.317497102
2018_1139_1347,0.611581462
2018_1139_1348,0.502823268
2018_1139_1355,0.541968935
2018_1139_1361,0.456519755
2018_1139_1371,0.415536052
2018_1139_1372,0.451757066
2018_1139_1382,0.528551576
2018_1139_1393,0.471093375
2018_1139_1395,0.525178588
2018_1139_1397,0.534951663
2018_1139_1400,0.29497001
2018_1139_1401,0.414005708
2018_1139_1403,0.274294565
2018_1139_1411,0.53222829
2018_1139_1417,0.461088929
2018_1139_1420,0.587059455
2018_1139_1422,0.433168406
2018_1139_1437,0.545894392
2018_1139_1438,0.506739113
2018_1139_1439,0.31956105
2018_1139_1452,0.377236609
2018_1139_1455,0.466224742
2018_1139_1460,0.549067613
2018_1139_1462,0.432819285
2018_1153_1155,0.589723047
2018_1153_1158,0.72392864
2018_1153_1166,0.577706946
2018_1153_1168,0.777821068
2018_1153_1172,0.638812055
2018_1153_1181,0.557166492
2018_1153_1196,0.538469537
2018_1153_1199,0.510698832
2018_1153_1209,0.643266944
2018_1153_1211,0.46550754
2018_1153_1222,0.508981537
2018_1153_1233,0.812122677
2018_1153_1242,0.665706696
2018_1153_1243,0.590957055
2018_1153_1246,0.514221711
2018_1153_1252,0.696595625
2018_1153_1254,0.575820965
2018_1153_1260,0.663096546
2018_1153_1267,0.813309969
2018_1153_1274,0.588765636
2018_1153_1276,0.626699021
2018_1153_1277,0.55441324
2018_1153_1281,0.485807005
2018_1153_1285,0.557847928
2018_1153_1293,0.57053122
2018_1153_1300,0.919911961
2018_1153_1301,0.561636931
2018_1153_1305,0.610074181
2018_1153_1308,0.582886948
2018_1153_1314,0.758540176
2018_1153_1326,0.440549117
2018_1153_1328,0.610232038
2018_1153_1335,0.700276673
2018_1153_1344,0.669240703
2018_1153_1345,0.479470134
2018_1153_1347,0.773554494
2018_1153_1348,0.6647963
2018_1153_1355,0.703941966
2018_1153_1361,0.618492787
2018_1153_1371,0.577509084
2018_1153_1372,0.613730098
2018_1153_1382,0.690524608
2018_1153_1393,0.633066407
2018_1153_1395,0.68715162
2018_1153_1397,0.696924695
2018_1153_1400,0.456943042
2018_1153_1401,0.57597874
2018_1153_1403,0.436267597
2018_1153_1411,0.694201322
2018_1153_1417,0.623061961
2018_1153_1420,0.749032487
2018_1153_1422,0.595141438
2018_1153_1437,0.707867424
2018_1153_1438,0.668712145
2018_1153_1439,0.481534082
2018_1153_1452,0.539209641
2018_1153_1455,0.628197774
2018_1153_1460,0.711040645
2018_1153_1462,0.594792317
2018_1155_1158,0.594712544
2018_1155_1166,0.44849085
2018_1155_1168,0.648604973
2018_1155_1172,0.509595959
2018_1155_1181,0.427950396
2018_1155_1196,0.409253441
2018_1155_1199,0.381482736
2018_1155_1209,0.514050848
2018_1155_1211,0.336291444
2018_1155_1222,0.379765441
2018_1155_1233,0.682906582
2018_1155_1242,0.536490601
2018_1155_1243,0.461740959
2018_1155_1246,0.385005615
2018_1155_1252,0.567379529
2018_1155_1254,0.446604869
2018_1155_1260,0.533880451
2018_1155_1267,0.684093873
2018_1155_1274,0.45954954
2018_1155_1276,0.497482925
2018_1155_1277,0.425197144
2018_1155_1281,0.356590909
2018_1155_1285,0.428631832
2018_1155_1293,0.441315124
2018_1155_1300,0.790695865
2018_1155_1301,0.432420835
2018_1155_1305,0.480858086
2018_1155_1308,0.453670852
2018_1155_1314,0.629324081
2018_1155_1326,0.311333021
2018_1155_1328,0.481015942
2018_1155_1335,0.571060578
2018_1155_1344,0.540024607
2018_1155_1345,0.350254038
2018_1155_1347,0.644338398
2018_1155_1348,0.535580204
2018_1155_1355,0.574725871
2018_1155_1361,0.489276691
2018_1155_1371,0.448292988
2018_1155_1372,0.484514003
2018_1155_1382,0.561308512
2018_1155_1393,0.503850311
2018_1155_1395,0.557935524
2018_1155_1397,0.567708599
2018_1155_1400,0.327726946
2018_1155_1401,0.446762644
2018_1155_1403,0.307051501
2018_1155_1411,0.564985226
2018_1155_1417,0.493845865
2018_1155_1420,0.619816391
2018_1155_1422,0.465925343
2018_1155_1437,0.578651328
2018_1155_1438,0.539496049
2018_1155_1439,0.352317986
2018_1155_1452,0.409993545
2018_1155_1455,0.498981678
2018_1155_1460,0.581824549
2018_1155_1462,0.465576221
2018_1158_1166,0.227156962
2018_1158_1168,0.427271085
2018_1158_1172,0.288262072
2018_1158_1181,0.206616509
2018_1158_1196,0.187919553
2018_1158_1199,0.160148848
2018_1158_1209,0.29271696
2018_1158_1211,0.114957557
2018_1158_1222,0.158431554
2018_1158_1233,0.461572694
2018_1158_1242,0.315156713
2018_1158_1243,0.240407071
2018_1158_1246,0.163671728
2018_1158_1252,0.346045642
2018_1158_1254,0.225270982
2018_1158_1260,0.312546563
2018_1158_1267,0.462759985
2018_1158_1274,0.238215652
2018_1158_1276,0.276149038
2018_1158_1277,0.203863256
2018_1158_1281,0.135257021
2018_1158_1285,0.207297945
2018_1158_1293,0.219981236
2018_1158_1300,0.569361978
2018_1158_1301,0.211086947
2018_1158_1305,0.259524198
2018_1158_1308,0.232336964
2018_1158_1314,0.407990193
2018_1158_1326,0.089999134
2018_1158_1328,0.259682054
2018_1158_1335,0.34972669
2018_1158_1344,0.318690719
2018_1158_1345,0.12892015
2018_1158_1347,0.423004511
2018_1158_1348,0.314246317
2018_1158_1355,0.353391983
2018_1158_1361,0.267942804
2018_1158_1371,0.226959101
2018_1158_1372,0.263180115
2018_1158_1382,0.339974625
2018_1158_1393,0.282516423
2018_1158_1395,0.336601637
2018_1158_1397,0.346374712
2018_1158_1400,0.106393058
2018_1158_1401,0.225428757
2018_1158_1403,0.085717613
2018_1158_1411,0.343651338
2018_1158_1417,0.272511977
2018_1158_1420,0.398482504
2018_1158_1422,0.244591455
2018_1158_1437,0.357317441
2018_1158_1438,0.318162162
2018_1158_1439,0.130984099
2018_1158_1452,0.188659658
2018_1158_1455,0.27764779
2018_1158_1460,0.360490662
2018_1158_1462,0.244242333
2018_1166_1168,0.6492863
2018_1166_1172,0.510277287
2018_1166_1181,0.428631724
2018_1166_1196,0.409934769
2018_1166_1199,0.382164063
2018_1166_1209,0.514732175
2018_1166_1211,0.336972772
2018_1166_1222,0.380446769
2018_1166_1233,0.683587909
2018_1166_1242,0.537171928
2018_1166_1243,0.462422286
2018_1166_1246,0.385686943
2018_1166_1252,0.568060857
2018_1166_1254,0.447286197
2018_1166_1260,0.534561778
2018_1166_1267,0.6847752
2018_1166_1274,0.460230867
2018_1166_1276,0.498164253
2018_1166_1277,0.425878471
2018_1166_1281,0.357272236
2018_1166_1285,0.42931316
2018_1166_1293,0.441996451
2018_1166_1300,0.791377193
2018_1166_1301,0.433102162
2018_1166_1305,0.481539413
2018_1166_1308,0.454352179
2018_1166_1314,0.630005408
2018_1166_1326,0.312014349
2018_1166_1328,0.481697269
2018_1166_1335,0.571741905
2018_1166_1344,0.540705934
2018_1166_1345,0.350935365
2018_1166_1347,0.645019726
2018_1166_1348,0.536261532
2018_1166_1355,0.575407198
2018_1166_1361,0.489958019
2018_1166_1371,0.448974316
2018_1166_1372,0.48519533
2018_1166_1382,0.56198984
2018_1166_1393,0.504531638
2018_1166_1395,0.558616852
2018_1166_1397,0.568389927
2018_1166_1400,0.328408273
2018_1166_1401,0.447443972
2018_1166_1403,0.307732828
2018_1166_1411,0.565666553
2018_1166_1417,0.494527192
2018_1166_1420,0.620497719
2018_1166_1422,0.46660667
2018_1166_1437,0.579332656
2018_1166_1438,0.540177377
2018_1166_1439,0.352999314
2018_1166_1452,0.410674873
2018_1166_1455,0.499663005
2018_1166_1460,0.582505877
2018_1166_1462,0.466257548
2018_1168_1172,0.283981098
2018_1168_1181,0.202335535
2018_1168_1196,0.18363858
2018_1168_1199,0.155867875
2018_1168_1209,0.288435987
2018_1168_1211,0.110676583
2018_1168_1222,0.15415058
2018_1168_1233,0.457291721
2018_1168_1242,0.31087574
2018_1168_1243,0.236126098
2018_1168_1246,0.159390754
2018_1168_1252,0.341764668
2018_1168_1254,0.220990008
2018_1168_1260,0.308265589
2018_1168_1267,0.458479012
2018_1168_1274,0.233934679
2018_1168_1276,0.271868064
2018_1168_1277,0.199582283
2018_1168_1281,0.130976048
2018_1168_1285,0.203016971
2018_1168_1293,0.215700263
2018_1168_1300,0.565081004
2018_1168_1301,0.206805974
2018_1168_1305,0.255243225
2018_1168_1308,0.228055991
2018_1168_1314,0.403709219
2018_1168_1326,0.08571816
2018_1168_1328,0.255401081
2018_1168_1335,0.345445716
2018_1168_1344,0.314409746
2018_1168_1345,0.124639177
2018_1168_1347,0.418723537
2018_1168_1348,0.309965343
2018_1168_1355,0.34911101
2018_1168_1361,0.26366183
2018_1168_1371,0.222678127
2018_1168_1372,0.258899141
2018_1168_1382,0.335693651
2018_1168_1393,0.27823545
2018_1168_1395,0.332320663
2018_1168_1397,0.342093738
2018_1168_1400,0.102112085
2018_1168_1401,0.221147783
2018_1168_1403,0.08143664
2018_1168_1411,0.339370365
2018_1168_1417,0.268231004
2018_1168_1420,0.39420153
2018_1168_1422,0.240310481
2018_1168_1437,0.353036467
2018_1168_1438,0.313881188
2018_1168_1439,0.126703125
2018_1168_1452,0.184378684
2018_1168_1455,0.273366817
2018_1168_1460,0.356209688
2018_1168_1462,0.23996136
2018_1172_1181,0.352722531
2018_1172_1196,0.334025576
2018_1172_1199,0.306254871
2018_1172_1209,0.438822983
2018_1172_1211,0.261063579
2018_1172_1222,0.304537576
2018_1172_1233,0.607678716
2018_1172_1242,0.461262735
2018_1172_1243,0.386513094
2018_1172_1246,0.30977775
2018_1172_1252,0.492151664
2018_1172_1254,0.371377004
2018_1172_1260,0.458652585
2018_1172_1267,0.608866008
2018_1172_1274,0.384321675
2018_1172_1276,0.42225506
2018_1172_1277,0.349969279
2018_1172_1281,0.281363044
2018_1172_1285,0.353403967
2018_1172_1293,0.366087259
2018_1172_1300,0.715468
2018_1172_1301,0.35719297
2018_1172_1305,0.405630221
2018_1172_1308,0.378442987
2018_1172_1314,0.554096215
2018_1172_1326,0.236105156
2018_1172_1328,0.405788077
2018_1172_1335,0.495832712
2018_1172_1344,0.464796742
2018_1172_1345,0.275026173
2018_1172_1347,0.569110533
2018_1172_1348,0.460352339
2018_1172_1355,0.499498006
2018_1172_1361,0.414048826
2018_1172_1371,0.373065123
2018_1172_1372,0.409286137
2018_1172_1382,0.486080647
2018_1172_1393,0.428622446
2018_1172_1395,0.482707659
2018_1172_1397,0.492480734
2018_1172_1400,0.252499081
2018_1172_1401,0.371534779
2018_1172_1403,0.231823636
2018_1172_1411,0.489757361
2018_1172_1417,0.418618
2018_1172_1420,0.544588526
2018_1172_1422,0.390697477
2018_1172_1437,0.503423463
2018_1172_1438,0.464268184
2018_1172_1439,0.277090121
2018_1172_1452,0.33476568
2018_1172_1455,0.423753813
2018_1172_1460,0.506596684
2018_1172_1462,0.390348356
2018_1181_1196,0.618557576
2018_1181_1199,0.590786871
2018_1181_1209,0.723354982
2018_1181_1211,0.545595579
2018_1181_1222,0.589069576
2018_1181_1233,0.892210716
2018_1181_1242,0.745794735
2018_1181_1243,0.671045093
2018_1181_1246,0.59430975
2018_1181_1252,0.776683664
2018_1181_1254,0.655909004
2018_1181_1260,0.743184585
2018_1181_1267,0.893398008
2018_1181_1274,0.668853674
2018_1181_1276,0.70678706
2018_1181_1277,0.634501279
2018_1181_1281,0.565895044
2018_1181_1285,0.637935967
2018_1181_1293,0.650619258
2018_1181_1300,1
2018_1181_1301,0.641724969
2018_1181_1305,0.69016222
2018_1181_1308,0.662974986
2018_1181_1314,0.838628215
2018_1181_1326,0.520637156
2018_1181_1328,0.690320076
2018_1181_1335,0.780364712
2018_1181_1344,0.749328741
2018_1181_1345,0.559558172
2018_1181_1347,0.853642533
2018_1181_1348,0.744884339
2018_1181_1355,0.784030005
2018_1181_1361,0.698580826
2018_1181_1371,0.657597123
2018_1181_1372,0.693818137
2018_1181_1382,0.770612647
2018_1181_1393,0.713154445
2018_1181_1395,0.767239659
2018_1181_1397,0.777012734
2018_1181_1400,0.537031081
2018_1181_1401,0.656066779
2018_1181_1403,0.516355636
2018_1181_1411,0.774289361
2018_1181_1417,0.703149999
2018_1181_1420,0.829120526
2018_1181_1422,0.675229477
2018_1181_1437,0.787955463
2018_1181_1438,0.748800184
2018_1181_1439,0.561622121
2018_1181_1452,0.61929768
2018_1181_1455,0.708285813
2018_1181_1460,0.791128684
2018_1181_1462,0.674880355
2018_1196_1199,0.478503044
2018_1196_1209,0.611071156
2018_1196_1211,0.433311752
2018_1196_1222,0.476785749
2018_1196_1233,0.77992689
2018_1196_1242,0.633510909
2018_1196_1243,0.558761267
2018_1196_1246,0.482025923
2018_1196_1252,0.664399837
2018_1196_1254,0.543625177
2018_1196_1260,0.630900759
2018_1196_1267,0.781114181
2018_1196_1274,0.556569848
2018_1196_1276,0.594503233
2018_1196_1277,0.522217452
2018_1196_1281,0.453611217
2018_1196_1285,0.52565214
2018_1196_1293,0.538335432
2018_1196_1300,0.887716173
2018_1196_1301,0.529441143
2018_1196_1305,0.577878394
2018_1196_1308,0.55069116
2018_1196_1314,0.726344389
2018_1196_1326,0.408353329
2018_1196_1328,0.57803625
2018_1196_1335,0.668080886
2018_1196_1344,0.637044915
2018_1196_1345,0.447274346
2018_1196_1347,0.741358706
2018_1196_1348,0.632600512
2018_1196_1355,0.671746179
2018_1196_1361,0.586296999
